 # L =          100
     # Time          E          M
      872060      -14488        5410
      872070      -13940        5232
      872080      -13988        5240
      872090      -14040        5286
      872100      -14328        5418
      872110      -14452        5508
      872120      -14200        5272
      872130      -14352        5262
      872140      -14196        5046
      872150      -14412        5102
      872160      -14464        5226
      872170      -14212        5004
      872180      -14196        4786
      872190      -14120        4474
      872200      -13820        4252
      872210      -13840        4304
      872220      -13952        4264
      872230      -14216        4282
      872240      -13676        4020
      872250      -14156        4056
      872260      -14192        4118
      872270      -14624        4172
      872280      -14244        4118
      872290      -14028        4086
      872300      -14012        4060
      872310      -13860        4236
      872320      -13872        4070
      872330      -14232        4326
      872340      -14004        4462
      872350      -14108        4470
      872360      -13688        4396
      872370      -13984        4232
      872380      -14020        4416
      872390      -13852        4526
      872400      -14048        4352
      872410      -13964        4270
      872420      -14152        4376
      872430      -13952        4156
      872440      -13896        3944
      872450      -13976        4308
      872460      -14116        4312
      872470      -14192        4204
      872480      -13948        4394
      872490      -13812        4150
      872500      -13856        4136
      872510      -13880        3790
      872520      -13860        3922
      872530      -13704        3702
      872540      -13464        3856
      872550      -13728        3772
      872560      -14100        3728
      872570      -13560        3696
      872580      -13912        3908
      872590      -13776        3796
      872600      -13516        3686
      872610      -13632        3738
      872620      -13436        3990
      872630      -13464        4208
      872640      -13516        4258
      872650      -13564        4282
      872660      -13452        3950
      872670      -13784        4296
      872680      -13552        4218
      872690      -13372        4070
      872700      -13616        4178
      872710      -13952        4480
      872720      -13940        4666
      872730      -13956        4268
      872740      -13772        4150
      872750      -13956        4236
      872760      -13816        4050
      872770      -13392        4026
      872780      -13324        3788
      872790      -13472        4028
      872800      -13668        4096
      872810      -13712        4224
      872820      -13536        3986
      872830      -13888        4114
      872840      -13712        4054
      872850      -13528        4178
      872860      -13524        4028
      872870      -14132        3948
      872880      -14456        4070
      872890      -14084        3870
      872900      -14128        3876
      872910      -13564        3480
      872920      -13536        3446
      872930      -13972        3546
      872940      -14052        3834
      872950      -13656        3618
      872960      -13820        3566
      872970      -13668        3706
      872980      -13592        3430
      872990      -13620        3508
      873000      -13596        3704
      873010      -13944        3788
      873020      -13772        3760
      873030      -14032        3918
      873040      -14216        3934
      873050      -13696        3620
      873060      -13636        3486
      873070      -13912        3526
      873080      -13628        3350
      873090      -13932        3404
      873100      -13964        3628
      873110      -13556        3418
      873120      -13912        3752
      873130      -13920        4020
      873140      -13840        4178
      873150      -14244        4340
      873160      -13920        4268
      873170      -13844        4304
      873180      -13932        4274
      873190      -14216        4316
      873200      -13920        4226
      873210      -14160        4196
      873220      -14080        4126
      873230      -13972        3978
      873240      -14460        4058
      873250      -13888        4082
      873260      -14076        3966
      873270      -13916        3898
      873280      -13892        3738
      873290      -13916        3706
      873300      -14216        3936
      873310      -13780        4162
      873320      -14140        4358
      873330      -14056        4310
      873340      -14140        4354
      873350      -14000        4280
      873360      -14004        4166
      873370      -13616        3978
      873380      -14064        4082
      873390      -13684        4150
      873400      -14112        4398
      873410      -13676        4328
      873420      -13492        4118
      873430      -13652        4314
      873440      -13848        4214
      873450      -13652        3946
      873460      -14116        4142
      873470      -14424        4346
      873480      -14372        4258
      873490      -13920        4206
      873500      -14240        4344
      873510      -14440        4446
      873520      -14088        4268
      873530      -13848        4178
      873540      -13960        4256
      873550      -14012        4416
      873560      -13904        4572
      873570      -13920        4824
      873580      -14020        4716
      873590      -14056        4768
      873600      -13756        4744
      873610      -13424        4764
      873620      -13656        4748
      873630      -13716        4912
      873640      -13800        5190
      873650      -13744        5126
      873660      -13916        5220
      873670      -13776        5010
      873680      -13884        5130
      873690      -13968        5074
      873700      -13844        5008
      873710      -13860        5232
      873720      -13504        5170
      873730      -13840        5416
      873740      -13904        5448
      873750      -13660        5250
      873760      -13936        5446
      873770      -14144        5556
      873780      -14052        5446
      873790      -14204        5416
      873800      -14340        5568
      873810      -14588        5618
      873820      -14084        5650
      873830      -14412        5832
      873840      -14428        5772
      873850      -14244        5738
      873860      -14264        5908
      873870      -14672        6022
      873880      -14460        5898
      873890      -14416        5868
      873900      -14292        5698
      873910      -14060        5574
      873920      -14024        5800
      873930      -14040        5606
      873940      -14452        5820
      873950      -14192        5806
      873960      -14240        5906
      873970      -14360        5934
      873980      -14444        6038
      873990      -14156        5768
      874000      -14072        5912
      874010      -14244        6000
      874020      -14368        5908
      874030      -14164        5952
      874040      -14556        6042
      874050      -14284        6076
      874060      -14256        6104
      874070      -14404        5962
      874080      -14124        5870
      874090      -14340        5836
      874100      -14156        5688
      874110      -13984        5826
      874120      -13904        5666
      874130      -13852        5732
      874140      -13956        5926
      874150      -13764        5750
      874160      -13844        5730
      874170      -14000        5822
      874180      -13780        5878
      874190      -13972        5820
      874200      -13800        5754
      874210      -13448        5756
      874220      -13744        5876
      874230      -13860        6010
      874240      -14156        6104
      874250      -13928        5962
      874260      -13992        5824
      874270      -13872        5780
      874280      -14096        5950
      874290      -13808        5914
      874300      -13972        5950
      874310      -14120        6022
      874320      -14184        6020
      874330      -14168        6210
      874340      -14296        6340
      874350      -14456        6458
      874360      -14552        6550
      874370      -14596        6516
      874380      -14900        6722
      874390      -14824        6622
      874400      -14808        6642
      874410      -14648        6684
      874420      -14444        6550
      874430      -14568        6606
      874440      -14616        6696
      874450      -14440        6560
      874460      -14756        6710
      874470      -14524        6642
      874480      -14484        6750
      874490      -14700        6850
      874500      -14508        6708
      874510      -14516        6594
      874520      -14560        6690
      874530      -14376        6800
      874540      -14760        6764
      874550      -14620        6642
      874560      -14820        6780
      874570      -14880        6886
      874580      -14692        6862
      874590      -14204        6748
      874600      -14492        6724
      874610      -14608        6732
      874620      -14336        6698
      874630      -14524        6544
      874640      -14292        6610
      874650      -14048        6484
      874660      -14400        6600
      874670      -14480        6706
      874680      -13908        6492
      874690      -14452        6746
      874700      -14508        6842
      874710      -14496        6856
      874720      -14400        6786
      874730      -14388        6908
      874740      -14328        6936
      874750      -15000        7132
      874760      -14672        7086
      874770      -14568        7038
      874780      -14744        7052
      874790      -14492        6904
      874800      -14664        6896
      874810      -13804        6624
      874820      -14240        6758
      874830      -14324        6828
      874840      -14848        7108
      874850      -14648        7118
      874860      -14880        7236
      874870      -15136        7384
      874880      -14668        7308
      874890      -15056        7372
      874900      -14844        7252
      874910      -14688        7452
      874920      -15008        7452
      874930      -14940        7364
      874940      -14976        7448
      874950      -14524        7244
      874960      -15004        7634
      874970      -14892        7408
      874980      -14804        7422
      874990      -15004        7506
      875000      -14940        7378
      875010      -14764        7244
      875020      -14700        7252
      875030      -14872        7350
      875040      -14676        7106
      875050      -14548        7012
      875060      -14624        7032
      875070      -14692        7066
      875080      -14584        6840
      875090      -14396        6818
      875100      -14536        6616
      875110      -14364        6610
      875120      -14436        6648
      875130      -14424        6784
      875140      -14668        6948
      875150      -14696        6876
      875160      -14752        6996
      875170      -14924        7094
      875180      -14652        6966
      875190      -14664        6916
      875200      -14948        7032
      875210      -14740        7074
      875220      -14760        7020
      875230      -14864        6874
      875240      -14556        6854
      875250      -14552        6778
      875260      -14336        6534
      875270      -14360        6610
      875280      -14420        6552
      875290      -14164        6330
      875300      -14124        6158
      875310      -14248        6352
      875320      -14348        6502
      875330      -14456        6616
      875340      -14392        6480
      875350      -14420        6468
      875360      -14160        6394
      875370      -14392        6424
      875380      -14820        6694
      875390      -14604        6570
      875400      -14132        6534
      875410      -14240        6598
      875420      -14296        6520
      875430      -14164        6438
      875440      -13912        6358
      875450      -14456        6638
      875460      -14200        6530
      875470      -14244        6732
      875480      -14588        6826
      875490      -14516        6760
      875500      -14360        6740
      875510      -14112        6646
      875520      -14456        6806
      875530      -14164        6644
      875540      -14600        6680
      875550      -14532        6742
      875560      -14432        6686
      875570      -14288        6640
      875580      -14588        6866
      875590      -14496        6760
      875600      -14316        6666
      875610      -14508        6712
      875620      -14220        6724
      875630      -14352        6806
      875640      -14184        6726
      875650      -14428        6852
      875660      -14372        6788
      875670      -14320        6836
      875680      -14728        7074
      875690      -14880        7290
      875700      -15240        7476
      875710      -15000        7400
      875720      -14804        7310
      875730      -14748        7342
      875740      -14712        7158
      875750      -14552        7116
      875760      -14688        7226
      875770      -14460        6966
      875780      -14224        6820
      875790      -14204        6770
      875800      -14240        6736
      875810      -14132        6640
      875820      -13968        6490
      875830      -14160        6564
      875840      -14028        6488
      875850      -13724        6414
      875860      -14264        6656
      875870      -13932        6574
      875880      -14076        6690
      875890      -14096        6576
      875900      -13904        6544
      875910      -14348        6780
      875920      -14220        6794
      875930      -14312        6768
      875940      -14208        6766
      875950      -14208        6678
      875960      -14252        6756
      875970      -14128        6722
      875980      -14080        6772
      875990      -14508        7024
      876000      -14628        7120
      876010      -14500        7174
      876020      -14288        7000
      876030      -14472        6988
      876040      -14432        6904
      876050      -14548        7096
      876060      -14080        6950
      876070      -14340        6878
      876080      -14312        6846
      876090      -13800        6558
      876100      -14288        6782
      876110      -13988        6700
      876120      -14336        6802
      876130      -14340        6908
      876140      -14324        6830
      876150      -14444        6858
      876160      -14064        6688
      876170      -14300        6746
      876180      -14244        6780
      876190      -14240        6734
      876200      -14212        6770
      876210      -14572        6798
      876220      -13904        6542
      876230      -14392        6566
      876240      -14368        6442
      876250      -14212        6568
      876260      -14200        6612
      876270      -14256        6592
      876280      -14132        6486
      876290      -13944        6564
      876300      -14028        6458
      876310      -14184        6550
      876320      -14188        6464
      876330      -14196        6526
      876340      -14076        6406
      876350      -14216        6604
      876360      -14296        6684
      876370      -14180        6758
      876380      -14520        6806
      876390      -14340        6920
      876400      -14224        6710
      876410      -14272        6844
      876420      -14016        6714
      876430      -14184        6842
      876440      -13776        6434
      876450      -14308        6508
      876460      -14464        6656
      876470      -14320        6608
      876480      -14372        6618
      876490      -14332        6614
      876500      -14308        6524
      876510      -14256        6442
      876520      -14428        6564
      876530      -14164        6372
      876540      -13848        6060
      876550      -14564        6592
      876560      -14268        6538
      876570      -14020        6504
      876580      -14336        6634
      876590      -14416        6534
      876600      -14460        6710
      876610      -14620        6900
      876620      -14484        6894
      876630      -14472        6856
      876640      -14496        6744
      876650      -14648        6836
      876660      -14596        6870
      876670      -14408        6836
      876680      -14364        6912
      876690      -14020        6718
      876700      -14128        6774
      876710      -14524        6868
      876720      -14468        6870
      876730      -14108        6632
      876740      -13880        6594
      876750      -14268        6700
      876760      -14020        6734
      876770      -14532        6886
      876780      -14080        6818
      876790      -14420        6914
      876800      -14536        6964
      876810      -14424        6910
      876820      -14140        6964
      876830      -14644        7292
      876840      -14392        7204
      876850      -14404        7070
      876860      -14216        7088
      876870      -14360        7090
      876880      -14208        7030
      876890      -14500        7076
      876900      -14492        7022
      876910      -14340        6952
      876920      -14696        7008
      876930      -14204        6774
      876940      -14292        6824
      876950      -14412        6760
      876960      -14640        6990
      876970      -14764        7050
      876980      -14456        6986
      876990      -14548        7006
      877000      -14732        7080
      877010      -14448        6958
      877020      -14628        7160
      877030      -14024        6824
      877040      -14564        7038
      877050      -14552        6992
      877060      -14340        6960
      877070      -14728        7168
      877080      -14776        7148
      877090      -14616        7118
      877100      -14584        7144
      877110      -14532        7128
      877120      -14840        7264
      877130      -14536        7070
      877140      -14592        7116
      877150      -14080        6970
      877160      -14484        7128
      877170      -14304        7024
      877180      -14524        7166
      877190      -14244        6904
      877200      -14424        7012
      877210      -14568        7044
      877220      -14092        6844
      877230      -14608        7026
      877240      -14452        6914
      877250      -14596        7008
      877260      -14364        6924
      877270      -14620        7094
      877280      -15016        7342
      877290      -14784        7428
      877300      -14572        7364
      877310      -14772        7442
      877320      -14748        7296
      877330      -14676        7254
      877340      -14768        7252
      877350      -14276        7062
      877360      -14688        7274
      877370      -14452        7254
      877380      -14908        7450
      877390      -14748        7402
      877400      -15128        7662
      877410      -14824        7472
      877420      -14628        7330
      877430      -14884        7450
      877440      -14828        7474
      877450      -14520        7192
      877460      -15096        7416
      877470      -15012        7514
      877480      -14580        7194
      877490      -14484        7146
      877500      -14556        7246
      877510      -14024        6866
      877520      -14272        6902
      877530      -13924        6858
      877540      -14396        7052
      877550      -14604        7164
      877560      -14352        7108
      877570      -14228        6974
      877580      -14368        6914
      877590      -14312        6952
      877600      -14568        7042
      877610      -14312        7078
      877620      -14284        6970
      877630      -14672        7160
      877640      -14540        7286
      877650      -15096        7472
      877660      -15028        7520
      877670      -15148        7364
      877680      -14676        7250
      877690      -14624        7076
      877700      -14620        7076
      877710      -14680        7112
      877720      -14276        6902
      877730      -14784        7046
      877740      -14828        7146
      877750      -14856        7148
      877760      -14688        7114
      877770      -15100        7228
      877780      -14716        7138
      877790      -14660        7076
      877800      -14100        6800
      877810      -14344        6870
      877820      -14340        6846
      877830      -14028        6816
      877840      -14224        6800
      877850      -14456        7150
      877860      -14356        7018
      877870      -14396        7136
      877880      -14536        7184
      877890      -14476        7204
      877900      -14728        7348
      877910      -14720        7342
      877920      -14868        7440
      877930      -15144        7502
      877940      -15012        7536
      877950      -14776        7376
      877960      -14716        7306
      877970      -14644        7274
      877980      -14680        7356
      877990      -14848        7380
      878000      -14456        7286
      878010      -14768        7418
      878020      -14808        7518
      878030      -14596        7384
      878040      -14324        7310
      878050      -15032        7588
      878060      -14976        7686
      878070      -15020        7670
      878080      -15004        7706
      878090      -14964        7532
      878100      -14656        7358
      878110      -14296        7108
      878120      -14284        7176
      878130      -14388        7142
      878140      -14564        7278
      878150      -14940        7294
      878160      -14544        7168
      878170      -14480        7080
      878180      -14252        6954
      878190      -14456        7096
      878200      -14692        7278
      878210      -14876        7432
      878220      -14628        7230
      878230      -14816        7380
      878240      -14572        7340
      878250      -14680        7430
      878260      -14616        7274
      878270      -14672        7228
      878280      -14484        7068
      878290      -14352        6898
      878300      -14284        6948
      878310      -14304        7020
      878320      -14628        7288
      878330      -14236        7124
      878340      -14656        7276
      878350      -14920        7462
      878360      -14632        7344
      878370      -14784        7330
      878380      -14616        7276
      878390      -14916        7438
      878400      -14828        7354
      878410      -14696        7250
      878420      -14300        6994
      878430      -14736        7078
      878440      -14684        7088
      878450      -14796        7312
      878460      -14348        7194
      878470      -14836        7358
      878480      -14604        7262
      878490      -14596        7244
      878500      -14780        7222
      878510      -14492        7140
      878520      -14448        7110
      878530      -14380        7178
      878540      -14656        7288
      878550      -14292        7166
      878560      -14560        7086
      878570      -14396        7020
      878580      -14376        6850
      878590      -14008        6484
      878600      -14128        6496
      878610      -13696        6178
      878620      -14096        6264
      878630      -14036        6202
      878640      -13972        6172
      878650      -14056        6206
      878660      -13844        6012
      878670      -13920        6128
      878680      -14272        6222
      878690      -14428        6350
      878700      -13984        6338
      878710      -13980        6484
      878720      -14544        6668
      878730      -14276        6810
      878740      -14112        6716
      878750      -14384        6712
      878760      -14300        6620
      878770      -14596        6626
      878780      -14296        6560
      878790      -14892        6702
      878800      -14524        6720
      878810      -14208        6752
      878820      -14436        6674
      878830      -14436        6632
      878840      -14184        6510
      878850      -14220        6390
      878860      -14396        6486
      878870      -14268        6452
      878880      -14480        6616
      878890      -14152        6584
      878900      -14380        6602
      878910      -14516        6654
      878920      -14608        6804
      878930      -14256        6558
      878940      -14476        6720
      878950      -14112        6550
      878960      -14144        6544
      878970      -14068        6514
      878980      -14224        6428
      878990      -13744        6210
      879000      -13888        6036
      879010      -13956        5988
      879020      -14052        6016
      879030      -13892        6036
      879040      -13816        6146
      879050      -14200        6458
      879060      -14092        6330
      879070      -14260        6358
      879080      -14464        6484
      879090      -14036        6338
      879100      -14464        6572
      879110      -14376        6754
      879120      -14560        6862
      879130      -14364        6664
      879140      -14048        6548
      879150      -14552        6710
      879160      -14136        6384
      879170      -14056        6522
      879180      -14008        6512
      879190      -14560        6660
      879200      -13968        6492
      879210      -14304        6822
      879220      -14120        6690
      879230      -14652        6960
      879240      -14332        6970
      879250      -14656        7008
      879260      -14260        6940
      879270      -14472        6970
      879280      -14272        6930
      879290      -14516        7030
      879300      -14044        6816
      879310      -14420        6920
      879320      -14652        7152
      879330      -14512        7224
      879340      -14708        7402
      879350      -14656        7236
      879360      -14784        7230
      879370      -14148        6914
      879380      -14272        7030
      879390      -14672        7258
      879400      -14356        7196
      879410      -14552        7212
      879420      -14472        7106
      879430      -14476        6998
      879440      -14516        6908
      879450      -14200        6804
      879460      -14056        6798
      879470      -14308        6812
      879480      -14552        7086
      879490      -14576        7072
      879500      -14528        7152
      879510      -14868        7084
      879520      -15012        7184
      879530      -14576        7006
      879540      -14680        6982
      879550      -14640        6984
      879560      -14152        6746
      879570      -14340        6798
      879580      -14068        6578
      879590      -14244        6732
      879600      -13864        6608
      879610      -14288        6766
      879620      -14196        6926
      879630      -14120        6772
      879640      -14328        6858
      879650      -14240        6766
      879660      -14328        6970
      879670      -14552        7208
      879680      -14640        7072
      879690      -14344        7122
      879700      -14500        6920
      879710      -14392        6828
      879720      -14128        6782
      879730      -14252        6776
      879740      -14308        6638
      879750      -14300        6540
      879760      -14204        6748
      879770      -14372        6730
      879780      -14072        6616
      879790      -14216        6746
      879800      -14560        7008
      879810      -14404        6804
      879820      -14528        6854
      879830      -14620        7012
      879840      -14548        6890
      879850      -14384        6778
      879860      -13908        6608
      879870      -14268        6772
      879880      -14612        6962
      879890      -14536        6890
      879900      -14788        7068
      879910      -14708        7000
      879920      -14916        7192
      879930      -14324        7050
      879940      -14928        7226
      879950      -15072        7216
      879960      -14480        7026
      879970      -14936        7110
      879980      -14820        7022
      879990      -14680        6902
      880000      -14688        7056
      880010      -14836        7098
      880020      -14632        6834
      880030      -14384        6802
      880040      -14300        6778
      880050      -14596        6908
      880060      -14444        6778
      880070      -14172        6750
      880080      -14668        7042
      880090      -14596        6960
      880100      -14672        7106
      880110      -14648        7084
      880120      -14828        7146
      880130      -14664        7112
      880140      -15032        7250
      880150      -15068        7296
      880160      -14432        7040
      880170      -14460        6978
      880180      -14440        6928
      880190      -14260        6936
      880200      -14220        6832
      880210      -13924        6492
      880220      -14124        6608
      880230      -13976        6458
      880240      -14044        6378
      880250      -14172        6400
      880260      -14196        6390
      880270      -14220        6426
      880280      -14200        6392
      880290      -14572        6442
      880300      -14340        6478
      880310      -14100        6480
      880320      -14352        6570
      880330      -14112        6408
      880340      -14292        6534
      880350      -14180        6558
      880360      -13892        6568
      880370      -14348        6794
      880380      -14448        6806
      880390      -14284        6752
      880400      -14520        6912
      880410      -14400        6910
      880420      -14772        7054
      880430      -14476        6880
      880440      -14356        6928
      880450      -14040        6630
      880460      -14064        6692
      880470      -14460        6794
      880480      -14760        6978
      880490      -14532        6892
      880500      -14808        6814
      880510      -14352        6848
      880520      -14372        6858
      880530      -14352        6904
      880540      -14380        6938
      880550      -14644        6942
      880560      -14136        6782
      880570      -14428        6826
      880580      -14276        6832
      880590      -14184        6740
      880600      -14488        6996
      880610      -14716        7074
      880620      -14456        7014
      880630      -14452        6922
      880640      -14616        6956
      880650      -14232        6940
      880660      -14308        6952
      880670      -14472        7066
      880680      -14368        7010
      880690      -14460        6990
      880700      -14408        6928
      880710      -14688        7094
      880720      -14312        6912
      880730      -14528        6920
      880740      -14652        7014
      880750      -14600        6972
      880760      -14420        6870
      880770      -14152        6648
      880780      -14504        6860
      880790      -14564        7074
      880800      -14468        7080
      880810      -14512        7062
      880820      -14268        6988
      880830      -14396        6916
      880840      -14512        6968
      880850      -14456        7096
      880860      -14500        7070
      880870      -14640        7004
      880880      -14452        6824
      880890      -14392        6848
      880900      -14036        6618
      880910      -14220        6702
      880920      -14176        6748
      880930      -14208        6696
      880940      -14200        6666
      880950      -14264        6636
      880960      -14440        6718
      880970      -14536        6788
      880980      -14128        6676
      880990      -14532        6918
      881000      -14244        6912
      881010      -14256        6680
      881020      -14224        6528
      881030      -14356        6650
      881040      -14144        6572
      881050      -14048        6320
      881060      -14016        6408
      881070      -14428        6592
      881080      -14304        6712
      881090      -14420        6688
      881100      -14660        7044
      881110      -14684        7082
      881120      -14488        6898
      881130      -14364        6622
      881140      -14400        6600
      881150      -14384        6570
      881160      -14484        6724
      881170      -14056        6472
      881180      -14264        6464
      881190      -14320        6798
      881200      -14444        6694
      881210      -14164        6650
      881220      -14256        6594
      881230      -14260        6702
      881240      -14396        6978
      881250      -14208        6702
      881260      -14428        6816
      881270      -14420        6800
      881280      -14496        6626
      881290      -14220        6548
      881300      -14072        6344
      881310      -14656        6614
      881320      -14592        6716
      881330      -13888        6276
      881340      -14156        6148
      881350      -13796        6106
      881360      -14272        6344
      881370      -14128        6542
      881380      -14552        6880
      881390      -14972        7090
      881400      -14588        7028
      881410      -15008        7112
      881420      -14556        6912
      881430      -14712        6956
      881440      -14724        6834
      881450      -14252        6604
      881460      -14292        6538
      881470      -14180        6418
      881480      -14076        6616
      881490      -14476        6646
      881500      -14436        6678
      881510      -14268        6750
      881520      -14044        6754
      881530      -14628        6854
      881540      -14524        6872
      881550      -14732        6960
      881560      -14436        6882
      881570      -14228        6750
      881580      -14676        6824
      881590      -13948        6632
      881600      -14296        6818
      881610      -14392        7022
      881620      -14552        7072
      881630      -14132        6814
      881640      -14400        6912
      881650      -14168        6740
      881660      -14272        6754
      881670      -14200        6698
      881680      -14500        6926
      881690      -14460        6990
      881700      -14444        6948
      881710      -14776        7156
      881720      -14528        7060
      881730      -15224        7550
      881740      -14956        7434
      881750      -14604        7304
      881760      -14780        7262
      881770      -14560        7136
      881780      -14564        7154
      881790      -14996        7408
      881800      -14556        7030
      881810      -14304        6898
      881820      -14408        6804
      881830      -14476        6778
      881840      -13856        6530
      881850      -14088        6602
      881860      -14424        6706
      881870      -14368        6694
      881880      -14388        6668
      881890      -14388        6550
      881900      -14132        6366
      881910      -14356        6386
      881920      -13760        6146
      881930      -13956        6298
      881940      -14112        6546
      881950      -14256        6484
      881960      -14072        6472
      881970      -14028        6378
      881980      -14040        6558
      881990      -13640        6278
      882000      -14104        6446
      882010      -13748        6262
      882020      -14028        6382
      882030      -14300        6472
      882040      -14132        6312
      882050      -14048        6298
      882060      -14028        6242
      882070      -13540        6264
      882080      -14224        6328
      882090      -14148        6486
      882100      -14072        6456
      882110      -14164        6476
      882120      -14228        6544
      882130      -14320        6602
      882140      -14348        6692
      882150      -14452        6772
      882160      -14448        6824
      882170      -14604        6862
      882180      -14792        6990
      882190      -14604        7014
      882200      -14980        7138
      882210      -14800        7066
      882220      -14744        7084
      882230      -14696        7106
      882240      -14592        7000
      882250      -14632        7026
      882260      -14760        7136
      882270      -14688        7082
      882280      -14456        6952
      882290      -14752        7130
      882300      -14624        6992
      882310      -14884        7082
      882320      -14808        7086
      882330      -14540        6868
      882340      -14424        6826
      882350      -14784        6890
      882360      -14620        6856
      882370      -14592        6878
      882380      -14588        6754
      882390      -14568        6854
      882400      -14632        6810
      882410      -14456        6660
      882420      -14216        6562
      882430      -14512        6600
      882440      -14188        6642
      882450      -14264        6624
      882460      -13992        6266
      882470      -14476        6464
      882480      -14184        6414
      882490      -14104        6426
      882500      -14136        6512
      882510      -14196        6600
      882520      -14696        6794
      882530      -14352        6860
      882540      -14484        6892
      882550      -14428        6950
      882560      -14560        6868
      882570      -14152        6616
      882580      -13988        6468
      882590      -14388        6760
      882600      -14004        6676
      882610      -14084        6684
      882620      -14300        6494
      882630      -14336        6692
      882640      -14148        6536
      882650      -14020        6504
      882660      -14012        6452
      882670      -14104        6286
      882680      -14060        6258
      882690      -14392        6528
      882700      -14168        6382
      882710      -14208        6068
      882720      -14160        5962
      882730      -14044        5932
      882740      -13948        5854
      882750      -14068        5866
      882760      -13832        5954
      882770      -14164        6026
      882780      -14012        5776
      882790      -13908        5806
      882800      -13936        5804
      882810      -13960        5784
      882820      -14076        5718
      882830      -13976        5686
      882840      -14048        5870
      882850      -14100        5984
      882860      -14136        6162
      882870      -14348        6208
      882880      -13836        5748
      882890      -14020        5800
      882900      -13972        5808
      882910      -13856        5780
      882920      -14312        5918
      882930      -14304        5946
      882940      -14232        5832
      882950      -14244        5670
      882960      -13964        5632
      882970      -14032        5736
      882980      -13800        5454
      882990      -14172        5724
      883000      -13876        5654
      883010      -14180        5568
      883020      -13808        5474
      883030      -14256        5698
      883040      -14432        5640
      883050      -13900        5662
      883060      -14072        5866
      883070      -14160        5912
      883080      -14000        6008
      883090      -14372        6046
      883100      -14176        5952
      883110      -14076        5964
      883120      -13596        5834
      883130      -13716        5758
      883140      -14172        6212
      883150      -14216        6038
      883160      -13856        5884
      883170      -14268        6032
      883180      -13784        5728
      883190      -14336        5912
      883200      -14180        5734
      883210      -13952        5672
      883220      -13788        5574
      883230      -13808        5484
      883240      -13764        5448
      883250      -13640        5256
      883260      -13640        5204
      883270      -13524        5110
      883280      -13556        5076
      883290      -13756        5280
      883300      -13376        5236
      883310      -13968        5224
      883320      -13736        5294
      883330      -13624        5320
      883340      -13844        5604
      883350      -14236        5798
      883360      -14164        5734
      883370      -14248        5696
      883380      -14136        5774
      883390      -13908        5766
      883400      -14184        5752
      883410      -13800        5798
      883420      -14116        6050
      883430      -13892        5824
      883440      -14300        6016
      883450      -14148        6114
      883460      -14504        6270
      883470      -14212        6356
      883480      -13936        6314
      883490      -13880        6186
      883500      -13728        6204
      883510      -13936        6330
      883520      -14228        6316
      883530      -13908        6308
      883540      -13940        6306
      883550      -14312        6360
      883560      -13980        6308
      883570      -14280        6256
      883580      -14320        6344
      883590      -14380        6474
      883600      -14148        6370
      883610      -13892        6364
      883620      -14092        6476
      883630      -14092        6428
      883640      -14080        6468
      883650      -13856        6394
      883660      -14268        6774
      883670      -14568        6778
      883680      -14592        6728
      883690      -14208        6550
      883700      -14260        6542
      883710      -13988        6464
      883720      -14472        6626
      883730      -14488        6736
      883740      -14336        6726
      883750      -14712        7010
      883760      -14292        6866
      883770      -14700        7054
      883780      -14792        7166
      883790      -14800        6972
      883800      -14392        6928
      883810      -14120        6746
      883820      -14200        6818
      883830      -14196        6760
      883840      -14660        6882
      883850      -14952        7122
      883860      -14312        6930
      883870      -14140        6912
      883880      -14452        7166
      883890      -14600        7252
      883900      -14584        7308
      883910      -14560        7324
      883920      -14912        7354
      883930      -14340        7108
      883940      -14808        7372
      883950      -14812        7346
      883960      -14348        7096
      883970      -14528        7034
      883980      -14276        6898
      883990      -14388        6938
      884000      -14056        6680
      884010      -14268        6898
      884020      -14496        6934
      884030      -14816        7014
      884040      -14052        6732
      884050      -14472        6874
      884060      -14036        6722
      884070      -14192        6806
      884080      -14532        6924
      884090      -14476        6782
      884100      -14220        6768
      884110      -14436        6716
      884120      -14328        6802
      884130      -14024        6704
      884140      -14232        6712
      884150      -13756        6624
      884160      -14208        6788
      884170      -14212        6668
      884180      -14332        6808
      884190      -14424        6870
      884200      -14316        6934
      884210      -14572        7030
      884220      -14260        6998
